mouse,group,cable,original_file,differential_base_name,differential_file,diff_npy_path,spike2_eeg_file,spike2_eeg_path,spike2_scale_factor,spike2_was_scaled,channel_1,channel_2,differential,duration_sec,duration_min,original_path,diff_eeg_path,recording_date,diet_phase,days_on_diet,days_in_recovery,body_weight,body_weight_source,is_recovery,estrous_phase
21,HF,Cable1,Mouse21_Cable1-2026-03-08_13-00-59.eeg,Mouse21_Cable1_HF_2026-03-08_13-00-59_DIFF_Ch2_minus_Ch3,Mouse21_Cable1_HF_2026-03-08_13-00-59_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse21_Cable1_HF_2026-03-08_13-00-59_DIFF_Ch2_minus_Ch3.npy,Mouse21_Cable1_HF_2026-03-08_13-00-59_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse21_Cable1_HF_2026-03-08_13-00-59_DIFF_Ch2_minus_Ch3.eeg,1.0,False,2,3,Ch2-Ch3,1816.3608,30.272679999999998,/Users/amanlizahra/Desktop/Cable1_HF/Mouse21_Cable1-2026-03-08_13-00-59.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse21_Cable1_HF_2026-03-08_13-00-59_DIFF_Ch2_minus_Ch3.npy,2026-03-08,diet,13.0,,33.03,interpolated,False,B
21,HF,Cable1,Mouse21_Cable1-2026-03-13_14-26-02.eeg,Mouse21_Cable1_HF_2026-03-13_14-26-02_DIFF_Ch2_minus_Ch3,Mouse21_Cable1_HF_2026-03-13_14-26-02_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse21_Cable1_HF_2026-03-13_14-26-02_DIFF_Ch2_minus_Ch3.npy,Mouse21_Cable1_HF_2026-03-13_14-26-02_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse21_Cable1_HF_2026-03-13_14-26-02_DIFF_Ch2_minus_Ch3.eeg,0.9720534629404617,True,2,3,Ch2-Ch3,1805.0688,30.08448,/Users/amanlizahra/Desktop/Cable1_HF/Mouse21_Cable1-2026-03-13_14-26-02.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse21_Cable1_HF_2026-03-13_14-26-02_DIFF_Ch2_minus_Ch3.npy,2026-03-13,diet,18.0,,33.42,interpolated,False,D
21,HF,Cable1,Mouse21_Cable1-2026-03-19_14-50-19.eeg,Mouse21_Cable1_HF_2026-03-19_14-50-19_DIFF_Ch2_minus_Ch3,Mouse21_Cable1_HF_2026-03-19_14-50-19_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse21_Cable1_HF_2026-03-19_14-50-19_DIFF_Ch2_minus_Ch3.npy,Mouse21_Cable1_HF_2026-03-19_14-50-19_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse21_Cable1_HF_2026-03-19_14-50-19_DIFF_Ch2_minus_Ch3.eeg,1.0,False,2,3,Ch2-Ch3,1812.9952,30.216586666666668,/Users/amanlizahra/Desktop/Cable1_HF/Mouse21_Cable1-2026-03-19_14-50-19.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse21_Cable1_HF_2026-03-19_14-50-19_DIFF_Ch2_minus_Ch3.npy,2026-03-19,diet,24.0,,33.3,measured,False,A
21,HF,Cable1,Mouse21_Cable1-2026-03-26_12-24-10.eeg,Mouse21_Cable1_HF_2026-03-26_12-24-10_DIFF_Ch2_minus_Ch3,Mouse21_Cable1_HF_2026-03-26_12-24-10_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse21_Cable1_HF_2026-03-26_12-24-10_DIFF_Ch2_minus_Ch3.npy,Mouse21_Cable1_HF_2026-03-26_12-24-10_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse21_Cable1_HF_2026-03-26_12-24-10_DIFF_Ch2_minus_Ch3.eeg,0.8022865165722308,True,2,3,Ch2-Ch3,1998.98,33.31633333333333,/Users/amanlizahra/Desktop/Cable1_HF/Mouse21_Cable1-2026-03-26_12-24-10.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse21_Cable1_HF_2026-03-26_12-24-10_DIFF_Ch2_minus_Ch3.npy,2026-03-26,diet,31.0,,33.2,measured,False,C
21,HF,Cable1,Mouse21_Cable1-2026-03-29_14-46-18.eeg,Mouse21_Cable1_HF_2026-03-29_14-46-18_DIFF_Ch2_minus_Ch3,Mouse21_Cable1_HF_2026-03-29_14-46-18_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse21_Cable1_HF_2026-03-29_14-46-18_DIFF_Ch2_minus_Ch3.npy,Mouse21_Cable1_HF_2026-03-29_14-46-18_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse21_Cable1_HF_2026-03-29_14-46-18_DIFF_Ch2_minus_Ch3.eeg,1.0,False,2,3,Ch2-Ch3,1212.2024,20.20337333333333,/Users/amanlizahra/Desktop/Cable1_HF/Mouse21_Cable1-2026-03-29_14-46-18.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse21_Cable1_HF_2026-03-29_14-46-18_DIFF_Ch2_minus_Ch3.npy,2026-03-29,diet,34.0,,32.98,interpolated,False,A
21,HF,Cable1,Mouse21_Cable1-2026-03-31_12-34-40.eeg,Mouse21_Cable1_HF_2026-03-31_12-34-40_DIFF_Ch2_minus_Ch3,Mouse21_Cable1_HF_2026-03-31_12-34-40_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse21_Cable1_HF_2026-03-31_12-34-40_DIFF_Ch2_minus_Ch3.npy,Mouse21_Cable1_HF_2026-03-31_12-34-40_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse21_Cable1_HF_2026-03-31_12-34-40_DIFF_Ch2_minus_Ch3.eeg,1.0,False,2,3,Ch2-Ch3,1255.7496,20.929160000000003,/Users/amanlizahra/Desktop/Cable1_HF/Mouse21_Cable1-2026-03-31_12-34-40.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse21_Cable1_HF_2026-03-31_12-34-40_DIFF_Ch2_minus_Ch3.npy,2026-03-31,recovery,,1.0,32.43,interpolated,False,D
21,HF,Cable1,Mouse21_Cable1-2026-04-02_13-36-07.eeg,Mouse21_Cable1_HF_2026-04-02_13-36-07_DIFF_Ch2_minus_Ch3,Mouse21_Cable1_HF_2026-04-02_13-36-07_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse21_Cable1_HF_2026-04-02_13-36-07_DIFF_Ch2_minus_Ch3.npy,Mouse21_Cable1_HF_2026-04-02_13-36-07_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse21_Cable1_HF_2026-04-02_13-36-07_DIFF_Ch2_minus_Ch3.eeg,1.0,False,2,3,Ch2-Ch3,1209.3712,20.156186666666667,/Users/amanlizahra/Desktop/Cable1_HF/Mouse21_Cable1-2026-04-02_13-36-07.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse21_Cable1_HF_2026-04-02_13-36-07_DIFF_Ch2_minus_Ch3.npy,2026-04-02,recovery,,3.0,31.5,measured,False,A
22,HF,Cable1,Mouse22_Cable1-2026-02-19_12-28-09.eeg,Mouse22_Cable1_HF_2026-02-19_12-28-09_DIFF_Ch1_minus_Ch4,Mouse22_Cable1_HF_2026-02-19_12-28-09_DIFF_Ch1_minus_Ch4.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse22_Cable1_HF_2026-02-19_12-28-09_DIFF_Ch1_minus_Ch4.npy,Mouse22_Cable1_HF_2026-02-19_12-28-09_DIFF_Ch1_minus_Ch4.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse22_Cable1_HF_2026-02-19_12-28-09_DIFF_Ch1_minus_Ch4.eeg,1.0,False,1,4,Ch1-Ch4,1829.2728,30.48788,/Users/amanlizahra/Desktop/Cable1_HF/Mouse22_Cable1-2026-02-19_12-28-09.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse22_Cable1_HF_2026-02-19_12-28-09_DIFF_Ch1_minus_Ch4.npy,2026-02-19,baseline,,,31.0,baseline,False,B
22,HF,Cable1,Mouse22_Cable1-2026-03-05_12-08-47.eeg,Mouse22_Cable1_HF_2026-03-05_12-08-47_DIFF_Ch1_minus_Ch4,Mouse22_Cable1_HF_2026-03-05_12-08-47_DIFF_Ch1_minus_Ch4.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse22_Cable1_HF_2026-03-05_12-08-47_DIFF_Ch1_minus_Ch4.npy,Mouse22_Cable1_HF_2026-03-05_12-08-47_DIFF_Ch1_minus_Ch4.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse22_Cable1_HF_2026-03-05_12-08-47_DIFF_Ch1_minus_Ch4.eeg,1.0,False,1,4,Ch1-Ch4,1817.588,30.293133333333333,/Users/amanlizahra/Desktop/Cable1_HF/Mouse22_Cable1-2026-03-05_12-08-47.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse22_Cable1_HF_2026-03-05_12-08-47_DIFF_Ch1_minus_Ch4.npy,2026-03-05,diet,10.0,,32.0,measured,False,D
22,HF,Cable1,Mouse22_Cable1-2026-03-10_14-11-08.eeg,Mouse22_Cable1_HF_2026-03-10_14-11-08_DIFF_Ch1_minus_Ch4,Mouse22_Cable1_HF_2026-03-10_14-11-08_DIFF_Ch1_minus_Ch4.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse22_Cable1_HF_2026-03-10_14-11-08_DIFF_Ch1_minus_Ch4.npy,Mouse22_Cable1_HF_2026-03-10_14-11-08_DIFF_Ch1_minus_Ch4.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse22_Cable1_HF_2026-03-10_14-11-08_DIFF_Ch1_minus_Ch4.eeg,0.8447952691464928,True,1,4,Ch1-Ch4,1863.0376,31.05062666666667,/Users/amanlizahra/Desktop/Cable1_HF/Mouse22_Cable1-2026-03-10_14-11-08.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse22_Cable1_HF_2026-03-10_14-11-08_DIFF_Ch1_minus_Ch4.npy,2026-03-10,diet,15.0,,29.77,interpolated,False,D
22,HF,Cable1,Mouse22_Cable1-2026-03-16_11-57-06.eeg,Mouse22_Cable1_HF_2026-03-16_11-57-06_DIFF_Ch1_minus_Ch4,Mouse22_Cable1_HF_2026-03-16_11-57-06_DIFF_Ch1_minus_Ch4.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse22_Cable1_HF_2026-03-16_11-57-06_DIFF_Ch1_minus_Ch4.npy,Mouse22_Cable1_HF_2026-03-16_11-57-06_DIFF_Ch1_minus_Ch4.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse22_Cable1_HF_2026-03-16_11-57-06_DIFF_Ch1_minus_Ch4.eeg,0.4882887006942855,True,1,4,Ch1-Ch4,1804.9744,30.082906666666666,/Users/amanlizahra/Desktop/Cable1_HF/Mouse22_Cable1-2026-03-16_11-57-06.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse22_Cable1_HF_2026-03-16_11-57-06_DIFF_Ch1_minus_Ch4.npy,2026-03-16,diet,21.0,,29.4,measured,False,A
22,HF,Cable1,Mouse22_Cable1-2026-03-27_10-00-03.eeg,Mouse22_Cable1_HF_2026-03-27_10-00-03_DIFF_Ch1_minus_Ch4,Mouse22_Cable1_HF_2026-03-27_10-00-03_DIFF_Ch1_minus_Ch4.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse22_Cable1_HF_2026-03-27_10-00-03_DIFF_Ch1_minus_Ch4.npy,Mouse22_Cable1_HF_2026-03-27_10-00-03_DIFF_Ch1_minus_Ch4.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse22_Cable1_HF_2026-03-27_10-00-03_DIFF_Ch1_minus_Ch4.eeg,1.0,False,1,4,Ch1-Ch4,1858.8384,30.98064,/Users/amanlizahra/Desktop/Cable1_HF/Mouse22_Cable1-2026-03-27_10-00-03.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse22_Cable1_HF_2026-03-27_10-00-03_DIFF_Ch1_minus_Ch4.npy,2026-03-27,diet,32.0,,29.38,interpolated,False,B
22,HF,Cable1,Mouse22_Cable1-2026-03-29_14-23-37.eeg,Mouse22_Cable1_HF_2026-03-29_14-23-37_DIFF_Ch1_minus_Ch4,Mouse22_Cable1_HF_2026-03-29_14-23-37_DIFF_Ch1_minus_Ch4.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse22_Cable1_HF_2026-03-29_14-23-37_DIFF_Ch1_minus_Ch4.npy,Mouse22_Cable1_HF_2026-03-29_14-23-37_DIFF_Ch1_minus_Ch4.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse22_Cable1_HF_2026-03-29_14-23-37_DIFF_Ch1_minus_Ch4.eeg,1.0,False,1,4,Ch1-Ch4,1227.9136,20.46522666666667,/Users/amanlizahra/Desktop/Cable1_HF/Mouse22_Cable1-2026-03-29_14-23-37.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse22_Cable1_HF_2026-03-29_14-23-37_DIFF_Ch1_minus_Ch4.npy,2026-03-29,diet,34.0,,29.72,interpolated,False,D
22,HF,Cable1,Mouse22_Cable1-2026-03-31_12-58-34.eeg,Mouse22_Cable1_HF_2026-03-31_12-58-34_DIFF_Ch1_minus_Ch4,Mouse22_Cable1_HF_2026-03-31_12-58-34_DIFF_Ch1_minus_Ch4.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse22_Cable1_HF_2026-03-31_12-58-34_DIFF_Ch1_minus_Ch4.npy,Mouse22_Cable1_HF_2026-03-31_12-58-34_DIFF_Ch1_minus_Ch4.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse22_Cable1_HF_2026-03-31_12-58-34_DIFF_Ch1_minus_Ch4.eeg,1.0,False,1,4,Ch1-Ch4,1360.0648,22.66774666666667,/Users/amanlizahra/Desktop/Cable1_HF/Mouse22_Cable1-2026-03-31_12-58-34.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse22_Cable1_HF_2026-03-31_12-58-34_DIFF_Ch1_minus_Ch4.npy,2026-03-31,recovery,,1.0,29.9,interpolated,False,D
22,HF,Cable1,Mouse22_Cable1-2026-04-02_13-59-00.eeg,Mouse22_Cable1_HF_2026-04-02_13-59-00_DIFF_Ch1_minus_Ch4,Mouse22_Cable1_HF_2026-04-02_13-59-00_DIFF_Ch1_minus_Ch4.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse22_Cable1_HF_2026-04-02_13-59-00_DIFF_Ch1_minus_Ch4.npy,Mouse22_Cable1_HF_2026-04-02_13-59-00_DIFF_Ch1_minus_Ch4.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse22_Cable1_HF_2026-04-02_13-59-00_DIFF_Ch1_minus_Ch4.eeg,1.0,False,1,4,Ch1-Ch4,1202.42,20.040333333333333,/Users/amanlizahra/Desktop/Cable1_HF/Mouse22_Cable1-2026-04-02_13-59-00.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse22_Cable1_HF_2026-04-02_13-59-00_DIFF_Ch1_minus_Ch4.npy,2026-04-02,recovery,,3.0,29.9,measured,False,D
23,HF,Cable1,Mouse23_Cable1-2026-02-21_15-15-29.eeg,Mouse23_Cable1_HF_2026-02-21_15-15-29_DIFF_Ch2_minus_Ch3,Mouse23_Cable1_HF_2026-02-21_15-15-29_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse23_Cable1_HF_2026-02-21_15-15-29_DIFF_Ch2_minus_Ch3.npy,Mouse23_Cable1_HF_2026-02-21_15-15-29_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse23_Cable1_HF_2026-02-21_15-15-29_DIFF_Ch2_minus_Ch3.eeg,1.0,False,2,3,Ch2-Ch3,394.1128,6.568546666666666,/Users/amanlizahra/Desktop/Cable1_HF/Mouse23_Cable1-2026-02-21_15-15-29.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse23_Cable1_HF_2026-02-21_15-15-29_DIFF_Ch2_minus_Ch3.npy,2026-02-21,baseline,,,28.5,baseline,False,C
23,HF,Cable1,Mouse23_Cable1-2026-03-03_14-52-57.eeg,Mouse23_Cable1_HF_2026-03-03_14-52-57_DIFF_Ch2_minus_Ch3,Mouse23_Cable1_HF_2026-03-03_14-52-57_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse23_Cable1_HF_2026-03-03_14-52-57_DIFF_Ch2_minus_Ch3.npy,Mouse23_Cable1_HF_2026-03-03_14-52-57_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse23_Cable1_HF_2026-03-03_14-52-57_DIFF_Ch2_minus_Ch3.eeg,0.49194441028163816,True,2,3,Ch2-Ch3,1809.3936,30.156560000000002,/Users/amanlizahra/Desktop/Cable1_HF/Mouse23_Cable1-2026-03-03_14-52-57.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse23_Cable1_HF_2026-03-03_14-52-57_DIFF_Ch2_minus_Ch3.npy,2026-03-03,diet,8.0,,28.27,interpolated,False,B
23,HF,Cable1,Mouse23_Cable1-2026-03-08_13-37-51.eeg,Mouse23_Cable1_HF_2026-03-08_13-37-51_DIFF_Ch2_minus_Ch3,Mouse23_Cable1_HF_2026-03-08_13-37-51_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse23_Cable1_HF_2026-03-08_13-37-51_DIFF_Ch2_minus_Ch3.npy,Mouse23_Cable1_HF_2026-03-08_13-37-51_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse23_Cable1_HF_2026-03-08_13-37-51_DIFF_Ch2_minus_Ch3.eeg,0.4915363583300052,True,2,3,Ch2-Ch3,1801.2,30.02,/Users/amanlizahra/Desktop/Cable1_HF/Mouse23_Cable1-2026-03-08_13-37-51.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse23_Cable1_HF_2026-03-08_13-37-51_DIFF_Ch2_minus_Ch3.npy,2026-03-08,diet,13.0,,28.08,interpolated,False,C
23,HF,Cable1,Mouse23_Cable1-2026-03-13_15-01-38.eeg,Mouse23_Cable1_HF_2026-03-13_15-01-38_DIFF_Ch2_minus_Ch3,Mouse23_Cable1_HF_2026-03-13_15-01-38_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse23_Cable1_HF_2026-03-13_15-01-38_DIFF_Ch2_minus_Ch3.npy,Mouse23_Cable1_HF_2026-03-13_15-01-38_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse23_Cable1_HF_2026-03-13_15-01-38_DIFF_Ch2_minus_Ch3.eeg,0.4882887006942855,True,2,3,Ch2-Ch3,1803.3552,30.05592,/Users/amanlizahra/Desktop/Cable1_HF/Mouse23_Cable1-2026-03-13_15-01-38.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse23_Cable1_HF_2026-03-13_15-01-38_DIFF_Ch2_minus_Ch3.npy,2026-03-13,diet,18.0,,27.52,interpolated,False,C
23,HF,Cable1,Mouse23_Cable1-2026-03-23_12-44-17.eeg,Mouse23_Cable1_HF_2026-03-23_12-44-17_DIFF_Ch2_minus_Ch3,Mouse23_Cable1_HF_2026-03-23_12-44-17_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse23_Cable1_HF_2026-03-23_12-44-17_DIFF_Ch2_minus_Ch3.npy,Mouse23_Cable1_HF_2026-03-23_12-44-17_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse23_Cable1_HF_2026-03-23_12-44-17_DIFF_Ch2_minus_Ch3.eeg,0.4882887006942855,True,2,3,Ch2-Ch3,471.9912,7.8665199999999995,/Users/amanlizahra/Desktop/Cable1_HF/Mouse23_Cable1-2026-03-23_12-44-17.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse23_Cable1_HF_2026-03-23_12-44-17_DIFF_Ch2_minus_Ch3.npy,2026-03-23,diet,28.0,,28.1,measured,False,C
23,HF,Cable1,Mouse23_Cable1-2026-03-26_13-09-11.eeg,Mouse23_Cable1_HF_2026-03-26_13-09-11_DIFF_Ch2_minus_Ch3,Mouse23_Cable1_HF_2026-03-26_13-09-11_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse23_Cable1_HF_2026-03-26_13-09-11_DIFF_Ch2_minus_Ch3.npy,Mouse23_Cable1_HF_2026-03-26_13-09-11_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse23_Cable1_HF_2026-03-26_13-09-11_DIFF_Ch2_minus_Ch3.eeg,0.4882887006942855,True,2,3,Ch2-Ch3,1680.0416,28.000693333333334,/Users/amanlizahra/Desktop/Cable1_HF/Mouse23_Cable1-2026-03-26_13-09-11.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse23_Cable1_HF_2026-03-26_13-09-11_DIFF_Ch2_minus_Ch3.npy,2026-03-26,diet,31.0,,26.6,measured,False,A
23,HF,Cable1,Mouse23_Cable1-2026-03-29_15-33-15.eeg,Mouse23_Cable1_HF_2026-03-29_15-33-15_DIFF_Ch2_minus_Ch3,Mouse23_Cable1_HF_2026-03-29_15-33-15_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse23_Cable1_HF_2026-03-29_15-33-15_DIFF_Ch2_minus_Ch3.npy,Mouse23_Cable1_HF_2026-03-29_15-33-15_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse23_Cable1_HF_2026-03-29_15-33-15_DIFF_Ch2_minus_Ch3.eeg,1.0,False,2,3,Ch2-Ch3,374.6896,6.2448266666666665,/Users/amanlizahra/Desktop/Cable1_HF/Mouse23_Cable1-2026-03-29_15-33-15.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse23_Cable1_HF_2026-03-29_15-33-15_DIFF_Ch2_minus_Ch3.npy,2026-03-29,diet,34.0,,27.2,interpolated,False,C
23,HF,Cable1,Mouse23_Cable1-2026-03-31_13-25-17.eeg,Mouse23_Cable1_HF_2026-03-31_13-25-17_DIFF_Ch2_minus_Ch3,Mouse23_Cable1_HF_2026-03-31_13-25-17_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse23_Cable1_HF_2026-03-31_13-25-17_DIFF_Ch2_minus_Ch3.npy,Mouse23_Cable1_HF_2026-03-31_13-25-17_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse23_Cable1_HF_2026-03-31_13-25-17_DIFF_Ch2_minus_Ch3.eeg,0.4882887006942855,True,2,3,Ch2-Ch3,481.3016,8.021693333333333,/Users/amanlizahra/Desktop/Cable1_HF/Mouse23_Cable1-2026-03-31_13-25-17.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse23_Cable1_HF_2026-03-31_13-25-17_DIFF_Ch2_minus_Ch3.npy,2026-03-31,recovery,,1.0,27.23,interpolated,False,B
