frequency_Hz,CTRL_mean,CTRL_sem,HF_mean,HF_sem
106.201171875,0.0006126685853707776,8.449482060884244e-05,0.0005443959454530525,8.553082134817872e-05
106.8115234375,0.0006062924309542746,8.369906498546295e-05,0.0005385645848658238,8.516090578236092e-05
107.421875,0.0005996927777541718,8.264708552439724e-05,0.0005361690425709975,8.572322574727011e-05
108.0322265625,0.0005953145604967158,8.145540806402946e-05,0.0005276458110610594,8.513863900815564e-05
108.642578125,0.0005881736545218111,7.999194763657545e-05,0.0005230488016792347,8.494191478742635e-05
109.2529296875,0.0005794754251515329,7.862738983714891e-05,0.0005192523908805148,8.491378125766631e-05
109.86328125,0.0005757461411347132,7.80752973627238e-05,0.0005161556657102836,8.476091490410217e-05
110.4736328125,0.0005702060499271489,7.747849980594479e-05,0.0005120316865083322,8.424677713693146e-05
111.083984375,0.0005650691398901257,7.715692331841012e-05,0.0005092712236081308,8.369235458037628e-05
111.6943359375,0.0005613021046620934,7.669357629611064e-05,0.0005062527659773212,8.326548741562477e-05
112.3046875,0.0005579034693092183,7.647466849294783e-05,0.0005021343254174518,8.264353432923478e-05
112.9150390625,0.0005550724442066423,7.5848624631155e-05,0.0004993795025848731,8.181090762658528e-05
113.525390625,0.0005514982790069596,7.547359435095112e-05,0.0004933049766383069,8.116265238671405e-05
114.1357421875,0.0005460241077267551,7.45787438978582e-05,0.0004911288850096045,8.076649545591568e-05
114.74609375,0.0005413644035398376,7.370447787447565e-05,0.0004898922879501392,8.095938487556204e-05
115.3564453125,0.0005359989029414466,7.253347738268837e-05,0.0004866085860494787,8.067442263255136e-05
115.966796875,0.0005307961939188582,7.195701142768093e-05,0.00048379330155530546,8.072242126099461e-05
116.5771484375,0.0005266467705644456,7.141599410781276e-05,0.0004804134773174724,8.084248406856405e-05
117.1875,0.0005223951709420637,7.071692465904675e-05,0.0004772072806346644,8.009794194232511e-05
117.7978515625,0.0005170087785667336,7.004555718369646e-05,0.00047015924166043233,7.928721281459887e-05
118.408203125,0.0005123025814265461,6.94059047128322e-05,0.0004668158602881213,7.896528269335892e-05
119.0185546875,0.0005081007804760601,6.847573645958763e-05,0.00046433591780635193,7.823595768079194e-05
119.62890625,0.0005031946181143449,6.815832646639264e-05,0.0004614642500744545,7.754151894811473e-05
